return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date,snap_date,symbol_rep,volume,cbbo_median_relative_spread,moneyness_bucket_rep,underlying_rep,expiry_rep,tenor_days,snap_date_borrow,borrow_rate_proxy,borrow_source,open_interest,relative_spread,relative_spread_source,holding_years,available_volume_contracts,available_oi_contracts
2018-10-31,2018-09-28,2018-10-19,2018-10-19,AAPL_call_atm,AAPL  181019C00225000,AAPL,call,atm,4.6,225.0,225.74000549316406,219.30999755859375,1.0,1.0,1.0,219.30999755859375,219.30999755859375,1.0,0.0,-1.0,0.5471038969319574,0.03125713758473035,0.21430589553191748,-0.10227680050096666,0.1923717978358269,21,equity_option,,,,,,,,,,,,,2018-09-28,AAPL  181019C00225000,920,0.011428571428571592,atm,AAPL,2018-10-19,21,2018-09-28,0.011705176590673088,option_parity_implied_borrow_proxy_same_expiry,,0.011428571428571592,panel_cbbo,0.057534246575342465,920,
2018-11-30,2018-10-31,2018-11-16,2018-11-16,AAPL_call_atm,AAPL  181116C00220000,AAPL,call,atm,7.3,220.0,218.86000061035156,193.52999877929688,1.0,1.0,1.0,193.52999877929688,193.52999877929688,1.0,0.0,-1.0,0.4520756932862423,0.00426631574996463,0.1804566623948919,-0.2307876655465959,0.4516813870072366,16,equity_option,,,,,,,,,,,,,2018-10-31,AAPL  181116C00220000,1475,0.013468166152729923,atm,AAPL,2018-11-16,16,2018-10-31,0.14679102221335483,option_parity_implied_borrow_proxy_same_expiry,,0.013468166152729923,panel_cbbo,0.043835616438356165,1475,
2018-12-31,2018-11-30,2018-12-21,2018-12-21,AAPL_call_atm,AAPL  181221C00180000,AAPL,call,atm,4.95,180.0,178.5800018310547,150.72999572753906,1.0,1.0,1.0,150.72999572753906,150.72999572753906,1.0,0.0,-1.0,0.4701323041076775,0.0,0.1708458537527551,-0.136931742133088,0.32156704980134965,21,equity_option,,,,,,,,,,,,,2018-11-30,AAPL  181221C00180000,1569,0.011049723756906037,atm,AAPL,2018-12-21,21,2018-11-30,0.002504525128483974,option_parity_implied_borrow_proxy_same_expiry,,0.011049723756906037,panel_cbbo,0.057534246575342465,1569,
2019-01-31,2018-12-31,2019-01-18,2019-01-18,AAPL_call_atm,AAPL  190118C00160000,AAPL,call,atm,3.8,160.0,157.74000549316406,156.82000732421875,1.0,1.0,1.0,156.82000732421875,156.82000732421875,1.0,0.0,-1.0,0.4708664004627333,0.0,0.14030077172845623,-0.15002063856676973,0.3681614529013634,18,equity_option,,,,,,,,,,,,,2018-12-31,AAPL  190118C00160000,1649,0.021505376344086134,atm,AAPL,2019-01-18,18,2018-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.021505376344086134,panel_cbbo,0.049315068493150684,1649,
2019-02-28,2019-01-31,2019-02-15,2019-02-15,AAPL_call_atm,AAPL  190215C00170000,AAPL,call,atm,1.61,170.0,166.44000244140625,170.4199981689453,1.0,1.0,1.0,170.4199981689453,170.4199981689453,1.0,0.4199981689453125,-0.7391315720836569,0.31779822147978143,0.06183389563808682,0.12378087763484068,-0.09145659382256732,0.23129523657560344,15,equity_option,,,,,,,,,,,,,2019-01-31,AAPL  190215C00170000,5741,0.011080417434008604,atm,AAPL,2019-02-15,15,2019-01-31,0.07500357812721313,option_parity_implied_borrow_proxy_same_expiry,,0.011080417434008604,panel_cbbo,0.0410958904109589,5741,
2019-04-30,2019-02-28,2019-03-15,2019-03-15,AAPL_call_atm,AAPL  190315C00177500,AAPL,call,atm,1.1,177.5,173.14999389648438,186.1199951171875,1.0,1.0,1.0,186.1199951171875,186.1199951171875,1.0,8.6199951171875,6.836359197443181,0.30141560813884505,0.06275290190126573,0.11694761554921262,-0.08960467986122844,0.217489884865284,15,equity_option,,,,,,,,,,,,,2019-02-28,AAPL  190315C00177500,1882,0.015267175572519097,atm,AAPL,2019-03-15,15,2019-02-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.015267175572519097,panel_cbbo,0.0410958904109589,1882,
2019-05-31,2019-04-30,2019-05-17,2019-05-17,AAPL_call_atm,AAPL  190517C00200000,AAPL,call,atm,6.41,200.0,200.6699981689453,189.0,1.0,1.0,1.0,189.0,189.0,1.0,0.0,-1.0,0.5438938443081833,0.05314939552442023,0.1711755331934325,-0.18432073824656392,0.34911457356214515,17,equity_option,,,,,,,,,,,,,2019-04-30,AAPL  190517C00200000,1870,0.016393442622950907,atm,AAPL,2019-05-17,17,2019-04-30,0.010054029325342835,option_parity_implied_borrow_proxy_same_expiry,,0.016393442622950907,panel_cbbo,0.04657534246575343,1870,
2019-06-28,2019-05-31,2019-06-21,2019-06-21,AAPL_call_atm,AAPL  190621C00175000,AAPL,call,atm,5.64,175.0,175.07000732421875,198.77999877929688,1.0,1.0,1.0,198.77999877929688,198.77999877929688,1.0,23.779998779296875,3.2163118403008646,0.5259019416466502,0.10765081636786536,0.16652844208099674,-0.12699719923954778,0.3025416277050972,21,equity_option,,,,,,,,,,,,,2019-05-31,AAPL  190621C00175000,3122,0.01538461538461533,atm,AAPL,2019-06-21,21,2019-05-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01538461538461533,panel_cbbo,0.057534246575342465,3122,
2019-07-31,2019-06-28,2019-07-19,2019-07-19,AAPL_call_atm,AAPL  190719C00200000,AAPL,call,atm,4.16,200.0,197.9199981689453,202.58999633789065,1.0,1.0,1.0,202.58999633789065,202.58999633789065,1.0,2.5899963378906534,-0.3774047264685929,0.4691914804789692,0.0,0.1899709436561634,-0.1253118506321007,0.2625334061264992,21,equity_option,,,,,,,,,,,,,2019-06-28,AAPL  190719C00200000,2853,0.012422360248447159,atm,AAPL,2019-07-19,21,2019-06-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.012422360248447159,panel_cbbo,0.057534246575342465,2853,
2019-08-30,2019-07-31,2019-08-16,2019-08-16,AAPL_call_atm,AAPL  190816C00215000,AAPL,call,atm,3.03,215.0,213.0399932861328,206.5,1.0,1.0,1.0,206.5,206.5,1.0,0.0,-1.0,0.42329378875675516,0.0626322525833278,0.17735138457095745,-0.12150000958013951,0.2170690844893456,16,equity_option,,,,,,,,,,,,,2019-07-31,AAPL  190816C00215000,2648,0.015151515151515233,atm,AAPL,2019-08-16,16,2019-07-31,0.028638862497780616,option_parity_implied_borrow_proxy_same_expiry,,0.015151515151515233,panel_cbbo,0.043835616438356165,2648,
2019-09-30,2019-08-30,2019-09-20,2019-09-20,AAPL_call_atm,AAPL  190920C00205000,AAPL,call,atm,7.7,205.0,208.74000549316406,217.72999572753903,1.0,1.0,1.0,217.72999572753903,217.72999572753903,1.0,12.729995727539034,0.6532461983816926,0.6276241240812883,0.08030886004419947,0.18437966239584547,-0.13092593140448194,0.2803596067547799,21,equity_option,,,,,,,,,,,,,2019-08-30,AAPL  190920C00205000,846,0.006756833875477979,atm,AAPL,2019-09-20,21,2019-08-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006756833875477979,panel_cbbo,0.057534246575342465,846,
2019-10-31,2019-09-30,2019-10-18,2019-10-18,AAPL_call_atm,AAPL  191018C00225000,AAPL,call,atm,4.25,225.0,223.97000122070312,236.41000366210935,1.0,1.0,1.0,236.41000366210935,236.41000366210935,1.0,11.410003662109347,1.6847067440257284,0.4422980821452379,0.015684640457818703,0.19549127551037115,-0.12015440978819036,0.2557862952828408,18,equity_option,,,,,,,,,,,,,2019-09-30,AAPL  191018C00225000,1346,0.013699272812573316,atm,AAPL,2019-10-18,18,2019-09-30,0.11033989118538912,option_parity_implied_borrow_proxy_same_expiry,,0.013699272812573316,panel_cbbo,0.049315068493150684,1346,
2019-11-29,2019-10-31,2019-11-15,2019-11-15,AAPL_call_atm,AAPL  191115C00250000,AAPL,call,atm,3.45,250.0,248.75999450683594,265.760009765625,1.0,1.0,1.0,265.760009765625,265.760009765625,1.0,15.760009765625,3.5681187726449277,0.43853266395462526,0.006811357875152812,0.19822592664122168,-0.12361424020394729,0.20301339827775958,15,equity_option,,,,,,,,,,,,,2019-10-31,AAPL  191115C00250000,2660,0.015999999999999945,atm,AAPL,2019-11-15,15,2019-10-31,0.07674213694771456,option_parity_implied_borrow_proxy_same_expiry,,0.015999999999999945,panel_cbbo,0.0410958904109589,2660,
2019-12-31,2019-11-29,2019-12-20,2019-12-20,AAPL_call_atm,AAPL  191220C00265000,AAPL,call,atm,6.85,265.0,267.25,279.44000244140625,1.0,1.0,1.0,279.44000244140625,279.44000244140625,1.0,14.44000244140625,1.1080295534899638,0.5777237221897956,0.013802949108636666,0.2525061806123483,-0.12956359354912195,0.20193219164609907,21,equity_option,,,,,,,,,,,,,2019-11-29,AAPL  191220C00265000,1677,0.014814814814814762,atm,AAPL,2019-12-20,21,2019-11-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.014814814814814762,panel_cbbo,0.057534246575342465,1677,
2020-01-31,2019-12-31,2020-01-17,2020-01-17,AAPL_call_atm,AAPL  200117C00295000,AAPL,call,atm,5.25,295.0,293.6499938964844,318.7300109863281,1.0,1.0,1.0,318.7300109863281,318.7300109863281,1.0,23.730010986328125,3.520002092633929,0.4598800256045737,0.006459426978478591,0.2518686555665683,-0.1722020090661056,0.23332890638113019,17,equity_option,,,,,,,,,,,,,2019-12-31,AAPL  200117C00295000,1814,0.010928961748633843,atm,AAPL,2020-01-17,17,2019-12-31,0.024015429012013402,option_parity_implied_borrow_proxy_same_expiry,,0.010928961748633843,panel_cbbo,0.04657534246575343,1814,
2020-02-28,2020-01-31,2020-02-21,2020-02-21,AAPL_call_atm,AAPL  200221C00315000,AAPL,call,atm,6.6,315.0,309.510009765625,313.04998779296875,1.0,1.0,1.0,313.04998779296875,313.04998779296875,1.0,0.0,-1.0,0.42361814212313387,0.05750137865005627,0.29423875989585907,-0.22297399656827022,0.3031269336104393,21,equity_option,,,,,,,,,,,,,2020-01-31,AAPL  200221C00315000,1198,0.012578616352201213,atm,AAPL,2020-02-21,21,2020-01-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.012578616352201213,panel_cbbo,0.057534246575342465,1198,
2020-03-31,2020-02-28,2020-03-20,2020-03-20,AAPL_call_atm,AAPL  200320C00270000,AAPL,call,atm,16.65,270.0,273.3599853515625,229.2400054931641,1.0,1.0,1.0,229.2400054931641,229.2400054931641,1.0,0.0,-1.0,0.5805994549535083,0.0,0.2580236913048692,-0.35846018553290904,0.5675910293698312,21,equity_option,,,,,,,,,,,,,2020-02-28,AAPL  200320C00270000,1952,0.01048954254958237,atm,AAPL,2020-03-20,21,2020-02-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01048954254958237,panel_cbbo,0.057534246575342465,1952,
2020-04-30,2020-03-31,2020-04-17,2020-04-17,AAPL_call_atm,AAPL  200417C00260000,AAPL,call,atm,9.0,260.0,254.2899932861328,282.79998779296875,1.0,1.0,1.0,282.79998779296875,282.79998779296875,1.0,22.79998779296875,1.5333319769965277,0.470670229499652,0.0,0.22013104064423367,-0.33451249416389395,0.5087135467410087,17,equity_option,,,,,,,,,,,,,2020-03-31,AAPL  200417C00260000,834,0.009685286806434934,atm,AAPL,2020-04-17,17,2020-03-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.009685286806434934,panel_cbbo,0.04657534246575343,834,
2020-05-29,2020-04-30,2020-05-15,2020-05-15,AAPL_call_atm,AAPL  200515C00290000,AAPL,call,atm,12.0,290.0,293.79998779296875,307.7099914550781,1.0,1.0,1.0,307.7099914550781,307.7099914550781,1.0,17.709991455078125,0.4758326212565105,0.5435382973356191,0.0029796303533900343,0.2330644690092331,-0.2940068401880822,0.45840584853887567,15,equity_option,,,,,,,,,,,,,2020-04-30,AAPL  200515C00290000,2610,0.010000000000000142,atm,AAPL,2020-05-15,15,2020-04-30,0.22333416089143496,option_parity_implied_borrow_proxy_same_expiry,,0.010000000000000142,panel_cbbo,0.0410958904109589,2610,
2020-06-30,2020-05-29,2020-06-19,2020-06-19,AAPL_call_atm,AAPL  200619C00320000,AAPL,call,atm,8.22,320.0,317.94000244140625,349.7200012207031,1.0,1.0,1.0,349.7200012207031,349.7200012207031,1.0,29.720001220703125,2.615571924659747,0.4621491664688252,0.0,0.30381521953408125,-0.19960897098882757,0.2719173737168312,21,equity_option,,,,,,,,,,,,,2020-05-29,AAPL  200619C00320000,960,0.012987012987012941,atm,AAPL,2020-06-19,21,2020-05-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.012987012987012941,panel_cbbo,0.057534246575342465,960,
2020-07-31,2020-06-30,2020-07-17,2020-07-17,AAPL_call_atm,AAPL  200717C00365000,AAPL,call,atm,9.3,365.0,364.79998779296875,385.30999755859375,1.0,1.0,1.0,385.30999755859375,385.30999755859375,1.0,20.30999755859375,1.183870705225134,0.4881371547822822,0.04789366486381353,0.31038099420152737,-0.25150619909200955,0.3152765014052391,17,equity_option,,,,,,,,,,,,,2020-06-30,AAPL  200717C00365000,1061,0.011904761904761864,atm,AAPL,2020-07-17,17,2020-06-30,0.1066789353500049,option_parity_implied_borrow_proxy_same_expiry,,0.011904761904761864,panel_cbbo,0.04657534246575343,1061,
2020-08-31,2020-07-31,2020-08-21,2020-08-21,AAPL_call_atm,AAPL  200821C00425000,AAPL,call,atm,13.15,425.0,425.0400085449219,497.4800109863281,1.0,1.0,1.0,497.4800109863281,497.4800109863281,1.0,72.48001098632812,4.5117879077055605,0.475511935969051,0.03559549586964729,0.39378459734292126,-0.2697632574556721,0.39318179026842115,21,equity_option,,,,,,,,,,,,,2020-07-31,AAPL  200821C00425000,2181,0.021052631578947358,atm,AAPL,2020-08-21,21,2020-07-31,0.27346012159462424,option_parity_implied_borrow_proxy_same_expiry,,0.021052631578947358,panel_cbbo,0.057534246575342465,2181,
2020-10-30,2020-09-30,2020-10-16,2020-10-16,AAPL_call_atm,AAPL  201016C00115000,AAPL,call,atm,4.43,115.0,115.80999755859375,119.0199966430664,4.0,4.0,1.0,119.0199966430664,119.0199966430664,1.0,4.019996643066406,-0.09255154784054032,0.5623327088495229,0.00034122383557170025,0.09591091335855122,-0.12170099127897949,0.4145901584029198,16,equity_option,,,,,,,,,,,,,2020-09-30,AAPL  201016C00115000,4616,0.010810810810810964,atm,AAPL,2020-10-16,16,2020-09-30,0.031823518266664026,option_parity_implied_borrow_proxy_same_expiry,,0.010810810810810964,panel_cbbo,0.043835616438356165,4616,
2020-12-31,2020-11-30,2020-12-18,2020-12-18,AAPL_call_atm,AAPL  201218C00120000,AAPL,call,atm,3.27,120.0,119.05000305175781,126.66000366210938,4.0,4.0,1.0,126.66000366210938,126.66000366210938,1.0,6.660003662109375,1.036698367617546,0.46421902263207976,0.0,0.10537414290672283,-0.10288498010855296,0.3461439374804497,18,equity_option,,,,,,,,,,,,,2020-11-30,AAPL  201218C00120000,10941,0.008474576271186448,atm,AAPL,2020-12-18,18,2020-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.008474576271186448,panel_cbbo,0.049315068493150684,10941,
2021-01-29,2020-12-31,2021-01-15,2021-01-15,AAPL_call_atm,AAPL  210115C00135000,AAPL,call,atm,2.7,135.0,132.69000244140625,127.13999938964844,4.0,4.0,1.0,127.13999938964844,127.13999938964844,1.0,0.0,-1.0,0.4161438687894053,0.13972103259650331,0.10572281530267585,-0.12013247239805702,0.3368016923069954,15,equity_option,,,,,,,,,,,,,2020-12-31,AAPL  210115C00135000,7642,0.007117437722419936,atm,AAPL,2021-01-15,15,2020-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.007117437722419936,panel_cbbo,0.0410958904109589,7642,
2021-02-26,2021-01-29,2021-02-19,2021-02-19,AAPL_call_atm,AAPL  210219C00135000,AAPL,call,atm,4.22,135.0,131.9600067138672,129.8699951171875,4.0,4.0,1.0,129.8699951171875,129.8699951171875,1.0,0.0,-1.0,0.45204352021728855,0.048644707302019266,0.12673920166127667,-0.13549397853902345,0.447232585299015,21,equity_option,,,,,,,,,,,,,2021-01-29,AAPL  210219C00135000,4215,0.011834319526627177,atm,AAPL,2021-02-19,21,2021-01-29,0.009322254919726861,option_parity_implied_borrow_proxy_same_expiry,,0.011834319526627177,panel_cbbo,0.057534246575342465,4215,
2021-03-31,2021-02-26,2021-03-19,2021-03-19,AAPL_call_atm,AAPL  210319C00120000,AAPL,call,atm,7.1,120.0,121.26000213623047,119.98999786376952,4.0,4.0,1.0,119.98999786376952,119.98999786376952,1.0,0.0,-1.0,0.5703050012501754,0.0,0.11481332643108004,-0.11033384751478614,0.3984888816952705,21,equity_option,,,,,,,,,,,,,2021-02-26,AAPL  210319C00120000,793,0.01538461538461533,atm,AAPL,2021-03-19,21,2021-02-26,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01538461538461533,panel_cbbo,0.057534246575342465,793,
2021-04-30,2021-03-31,2021-04-16,2021-04-16,AAPL_call_atm,AAPL  210416C00120000,AAPL,call,atm,3.98,120.0,122.1500015258789,134.16000366210938,4.0,4.0,1.0,134.16000366210938,134.16000366210938,1.0,14.160003662109375,2.557789864851602,0.6398664074811363,0.07008216957708067,0.09416581949923197,-0.08258703634901865,0.27612537747621535,16,equity_option,,,,,,,,,,,,,2021-03-31,AAPL  210416C00120000,8601,0.021052631578947295,atm,AAPL,2021-04-16,16,2021-03-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.021052631578947295,panel_cbbo,0.043835616438356165,8601,
2021-06-30,2021-04-30,2021-05-21,2021-05-21,AAPL_call_atm,AAPL  210521C00135000,AAPL,call,atm,1.45,135.0,131.4600067138672,125.43000030517578,4.0,4.0,1.0,125.43000030517578,125.43000030517578,1.0,0.0,-1.0,0.3242984719694229,0.10904202041817375,0.11663278004828945,-0.06774680392099874,0.23671438249349597,21,equity_option,,,,,,,,,,,,,2021-04-30,AAPL  210521C00135000,2962,0.006622589169215931,atm,AAPL,2021-05-21,21,2021-04-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006622589169215931,panel_cbbo,0.057534246575342465,2962,
2021-07-30,2021-06-30,2021-07-16,2021-07-16,AAPL_call_atm,AAPL  210716C00135000,AAPL,call,atm,3.3,135.0,136.9600067138672,146.38999938964844,4.0,4.0,1.0,146.38999938964844,146.38999938964844,1.0,11.389999389648438,2.451514966560133,0.646546441633837,0.022378945108872037,0.10613763909191908,-0.06088976271876634,0.18829849787950514,16,equity_option,,,,,,,,,,,,,2021-06-30,AAPL  210716C00135000,10167,0.01574803149606308,atm,AAPL,2021-07-16,16,2021-06-30,0.013351790061853224,option_parity_implied_borrow_proxy_same_expiry,,0.01574803149606308,panel_cbbo,0.043835616438356165,10167,
2021-08-31,2021-07-30,2021-08-20,2021-08-20,AAPL_call_atm,AAPL  210820C00150000,AAPL,call,atm,1.22,150.0,145.86000061035156,148.19000244140625,4.0,4.0,1.0,148.19000244140625,148.19000244140625,1.0,0.0,-1.0,0.27611355051027625,0.02284898667129395,0.11530238387208888,-0.057103766314080984,0.20515912257432942,21,equity_option,,,,,,,,,,,,,2021-07-30,AAPL  210820C00150000,4659,0.009091096923490163,atm,AAPL,2021-08-20,21,2021-07-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.009091096923490163,panel_cbbo,0.057534246575342465,4659,
2021-09-30,2021-08-31,2021-09-17,2021-09-17,AAPL_call_atm,AAPL  210917C00150000,AAPL,call,atm,3.9,150.0,151.8300018310547,146.05999755859375,4.0,4.0,1.0,146.05999755859375,146.05999755859375,1.0,0.0,-1.0,0.6031772745167041,0.11035281068110157,0.1293405479798411,-0.08931877535016719,0.23109854518175124,17,equity_option,,,,,,,,,,,,,2021-08-31,AAPL  210917C00150000,10145,0.012422360248447159,atm,AAPL,2021-09-17,17,2021-08-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.012422360248447159,panel_cbbo,0.04657534246575343,10145,
2021-10-29,2021-09-30,2021-10-15,2021-10-15,AAPL_call_atm,AAPL  211015C00145000,AAPL,call,atm,1.56,145.0,141.5,144.83999633789062,4.0,4.0,1.0,144.83999633789062,144.83999633789062,1.0,0.0,-1.0,0.33568430374961505,0.06691561643015326,0.10790885255841239,-0.09390101562906006,0.25639425050020226,15,equity_option,,,,,,,,,,,,,2021-09-30,AAPL  211015C00145000,4140,0.005714332361896837,atm,AAPL,2021-10-15,15,2021-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.005714332361896837,panel_cbbo,0.0410958904109589,4140,
2021-11-30,2021-10-29,2021-11-19,2021-11-19,AAPL_call_atm,AAPL  211119C00150000,AAPL,call,atm,2.78,150.0,149.8000030517578,160.5500030517578,4.0,4.0,1.0,160.5500030517578,160.5500030517578,1.0,10.550003051757812,2.7949651265315874,0.48232555080878703,0.0602278261954435,0.14257735045411918,-0.07135512866903548,0.2052628325819969,21,equity_option,,,,,,,,,,,,,2021-10-29,AAPL  211119C00150000,12561,0.007259552042160664,atm,AAPL,2021-11-19,21,2021-10-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.007259552042160664,panel_cbbo,0.057534246575342465,12561,
2021-12-31,2021-11-30,2021-12-17,2021-12-17,AAPL_call_atm,AAPL  211217C00170000,AAPL,call,atm,2.39,170.0,165.3000030517578,171.13999938964844,4.0,4.0,1.0,171.13999938964844,171.13999938964844,1.0,1.1399993896484375,-0.5230128076784781,0.32712125918992985,0.0035695049826719675,0.12823217924399533,-0.10589838421888986,0.3298793473124504,17,equity_option,,,,,,,,,,,,,2021-11-30,AAPL  211217C00170000,11383,0.007117437722419936,atm,AAPL,2021-12-17,17,2021-11-30,0.1667526766801796,option_parity_implied_borrow_proxy_same_expiry,,0.007117437722419936,panel_cbbo,0.04657534246575343,11383,
2022-01-31,2021-12-31,2022-01-21,2022-01-21,AAPL_call_atm,AAPL  220121C00180000,AAPL,call,atm,3.03,180.0,177.57000732421875,162.41000366210938,4.0,4.0,1.0,162.41000366210938,162.41000366210938,1.0,0.0,-1.0,0.42603254476755054,0.07789038912103884,0.170313438356174,-0.10042572450718357,0.24438177064657213,21,equity_option,,,,,,,,,,,,,2021-12-31,AAPL  220121C00180000,10193,0.006993006993006998,atm,AAPL,2022-01-21,21,2021-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006993006993006998,panel_cbbo,0.057534246575342465,10193,
2022-02-28,2022-01-31,2022-02-18,2022-02-18,AAPL_call_atm,AAPL  220218C00175000,AAPL,call,atm,4.05,175.0,174.77999877929688,167.3000030517578,4.0,4.0,1.0,167.3000030517578,167.3000030517578,1.0,0.0,-1.0,0.47956173778024186,0.060844017312378505,0.15378294771072556,-0.11656556502297377,0.28295354901552205,18,equity_option,,,,,,,,,,,,,2022-01-31,AAPL  220218C00175000,9160,0.014814814814814762,atm,AAPL,2022-02-18,18,2022-01-31,0.031088955294042243,option_parity_implied_borrow_proxy_same_expiry,,0.014814814814814762,panel_cbbo,0.049315068493150684,9160,
